Weight,Temp_Bottom,Temp_Middle,Temp_Top,Current,Voltage,Energy_Q
737.22,25.90,125.00,125.00,0.00,0.00,0.000
737.25,25.80,125.00,125.00,0.00,0.00,0.000
737.22,25.70,125.00,125.00,0.00,0.00,0.000
737.25,25.60,125.00,125.00,0.00,0.00,0.000
737.24,25.60,125.00,125.00,0.00,0.00,0.000
737.18,25.60,125.00,125.00,0.00,0.00,0.000
737.34,25.60,125.00,125.00,0.00,0.00,0.000
737.43,25.60,125.00,125.00,0.00,0.00,0.000
737.49,25.50,-62.50,125.00,0.00,0.00,0.000
737.49,25.50,103.50,125.00,0.00,0.00,0.000
737.41,25.50,95.50,125.00,0.00,0.00,0.000
737.58,25.50,94.80,125.00,0.00,0.00,0.000
737.61,25.50,94.70,125.00,0.00,0.00,0.000
737.62,25.60,90.80,125.00,0.00,0.00,0.000
737.53,25.60,90.70,125.00,0.00,0.00,0.000
737.51,25.70,90.70,125.00,0.00,0.00,0.000
737.63,25.70,90.80,125.00,0.00,0.00,0.000
737.59,25.90,94.90,125.00,0.00,0.00,0.000
737.57,25.90,95.10,125.00,0.00,0.00,0.000
737.61,26.00,95.30,125.00,0.00,0.00,0.000
737.59,26.00,103.40,125.00,0.00,0.00,0.000
737.61,26.00,125.00,125.00,0.00,0.00,0.000
737.58,26.10,125.00,125.00,0.00,0.00,0.000
737.51,26.20,125.00,125.00,0.00,0.00,0.000
737.51,26.20,125.00,125.00,0.00,0.00,0.000
737.56,26.30,125.00,125.00,0.00,0.00,0.000
737.53,26.30,125.00,125.00,0.00,0.00,0.000
737.43,26.30,125.00,125.00,0.00,0.00,0.000
737.48,26.30,125.00,125.00,0.00,0.00,0.000
737.40,26.30,125.00,125.00,0.00,0.00,0.000
737.39,26.30,125.00,125.00,0.00,0.00,0.000
737.37,26.30,125.00,125.00,0.00,0.00,0.000
737.30,26.30,125.00,125.00,0.00,0.00,0.000
737.25,26.30,125.00,125.00,0.00,0.00,0.000
737.31,26.40,125.00,125.00,0.00,0.00,0.000
737.31,26.40,125.00,125.00,0.00,0.00,0.000
737.30,26.40,125.00,125.00,0.00,0.00,0.000
737.13,26.50,125.00,125.00,0.00,0.00,0.000
737.15,26.50,125.00,125.00,0.00,0.00,0.000
737.14,26.50,125.00,125.00,0.00,0.00,0.000
737.02,26.50,125.00,125.00,0.00,0.00,0.000
737.00,26.50,125.00,125.00,0.00,0.00,0.000
736.98,26.60,125.00,125.00,0.00,0.00,0.000
736.94,26.60,125.00,125.00,0.00,0.00,0.000
736.94,26.60,125.00,125.00,0.00,0.00,0.000
736.92,26.60,125.00,125.00,0.00,0.00,0.000
736.94,26.50,125.00,125.00,0.00,0.00,0.000
736.79,26.40,125.00,125.00,0.00,0.00,0.000
736.85,26.40,125.00,125.00,0.00,0.00,0.000
736.92,26.20,125.00,125.00,0.00,0.00,0.000
736.88,26.20,125.00,125.00,0.00,0.00,0.000
736.90,26.10,125.00,125.00,0.00,0.00,0.000
736.85,26.00,125.00,125.00,0.00,0.00,0.000
736.79,25.90,125.00,125.00,0.00,0.00,0.000
736.78,25.90,125.00,125.00,0.00,0.00,0.000
736.58,25.80,125.00,125.00,0.00,0.00,0.000
736.64,25.80,125.00,125.00,0.00,0.00,0.000
736.54,25.70,125.00,125.00,0.00,0.00,0.000
736.48,25.60,125.00,125.00,0.00,0.00,0.000
736.59,25.50,125.00,125.00,0.00,0.00,0.000
736.46,25.50,125.00,125.00,0.00,0.00,0.000
736.54,25.50,125.00,125.00,0.00,0.00,0.000
734.87,25.50,125.00,125.00,0.00,0.00,0.000
735.27,25.40,125.00,125.00,0.00,0.00,0.000
735.17,25.50,125.00,125.00,0.00,0.00,0.000
735.29,25.40,-62.50,125.00,0.00,0.00,0.000
735.37,25.40,95.70,125.00,0.00,0.00,0.000
735.58,25.40,95.40,125.00,0.00,0.00,0.000
735.48,25.30,91.00,125.00,0.00,0.00,0.000
735.53,25.30,91.00,125.00,0.00,0.00,0.000
735.56,25.40,90.90,125.00,0.00,0.00,0.000
735.59,25.50,90.90,125.00,0.00,0.00,0.000
735.61,25.50,91.00,125.00,0.00,0.00,0.000
735.65,25.50,91.10,125.00,0.00,0.00,0.000
735.60,25.50,95.10,125.00,0.00,0.00,0.000
735.68,25.60,95.30,125.00,0.00,0.00,0.000
735.59,25.50,95.60,125.00,0.00,0.00,0.000
735.55,25.60,96.00,125.00,0.00,0.00,0.000
735.53,25.60,104.10,125.00,0.00,0.00,0.000
735.50,25.60,125.00,125.00,0.00,0.00,0.000
735.57,25.70,125.00,125.00,0.00,0.00,0.000
735.36,25.80,125.00,125.00,0.00,0.00,0.000
735.52,25.80,125.00,125.00,0.00,0.00,0.000
735.49,25.90,125.00,125.00,0.00,0.00,0.000
735.52,25.80,125.00,125.00,0.00,0.00,0.000
735.41,26.00,125.00,125.00,0.00,0.00,0.000
735.23,26.00,125.00,125.00,0.00,0.00,0.000
735.12,26.10,125.00,125.00,0.00,0.00,0.000
735.11,26.10,125.00,125.00,0.00,0.00,0.000
735.02,26.20,125.00,125.00,0.00,0.00,0.000
735.05,26.20,125.00,125.00,0.00,0.00,0.000
735.04,26.30,125.00,125.00,0.00,0.00,0.000
734.89,26.30,125.00,125.00,0.00,0.00,0.000
734.94,26.30,125.00,125.00,0.00,0.00,0.000
734.98,26.40,125.00,125.00,0.00,0.00,0.000
734.92,26.40,125.00,125.00,0.00,0.00,0.000
734.86,26.50,125.00,125.00,0.00,0.00,0.000
734.86,26.50,125.00,125.00,0.00,0.00,0.000
734.76,26.60,125.00,125.00,0.00,0.00,0.000
734.79,26.70,125.00,125.00,0.00,0.00,0.000
734.79,26.70,125.00,125.00,0.00,0.00,0.000
734.72,26.80,125.00,125.00,0.00,0.00,0.000
734.73,26.80,125.00,125.00,0.00,0.00,0.000
734.74,26.70,125.00,125.00,0.00,0.00,0.000
734.66,26.60,125.00,125.00,0.00,0.00,0.000
734.76,26.60,125.00,125.00,0.00,0.00,0.000
734.61,26.40,125.00,125.00,0.00,0.00,0.000
734.60,26.40,125.00,125.00,0.00,0.00,0.000
734.51,26.30,125.00,125.00,0.00,0.00,0.000
734.52,26.30,125.00,125.00,0.00,0.00,0.000
734.44,26.20,125.00,125.00,0.00,0.00,0.000
734.39,26.10,125.00,125.00,0.00,0.00,0.000
734.32,26.10,125.00,125.00,0.00,0.00,0.000
734.20,26.00,125.00,125.00,0.00,0.00,0.000
734.19,25.90,125.00,125.00,0.00,0.00,0.000
734.13,25.90,125.00,125.00,0.00,0.00,0.000
734.17,25.80,125.00,125.00,0.00,0.00,0.000
734.26,25.70,125.00,125.00,0.00,0.00,0.000
734.28,25.70,125.00,125.00,0.00,0.00,0.000
734.25,25.70,125.00,125.00,0.00,0.00,0.000
734.33,25.70,125.00,125.00,0.00,0.00,0.000
734.35,25.70,125.00,125.00,0.00,0.00,0.000
734.45,25.70,-62.50,125.00,0.00,0.00,0.000
734.48,25.80,125.00,125.00,0.00,0.00,0.000
734.51,25.80,125.00,125.00,0.00,0.00,0.000
734.48,25.80,-62.50,125.00,0.00,0.00,0.000
734.50,25.70,125.00,125.00,0.00,0.00,0.000
734.59,25.70,125.00,125.00,0.00,0.00,0.000
734.55,25.70,125.00,125.00,0.00,0.00,0.000
734.65,25.70,125.00,125.00,0.00,0.00,0.000
734.71,25.70,125.00,125.00,0.00,0.00,0.000
734.64,25.70,125.00,125.00,0.00,0.00,0.000
734.76,25.70,125.00,125.00,0.00,0.00,0.000
734.65,25.80,125.00,125.00,0.00,0.00,0.000
734.61,25.80,125.00,125.00,0.00,0.00,0.000
734.68,25.80,125.00,125.00,0.00,0.00,0.000
734.69,25.80,125.00,125.00,0.00,0.00,0.000
734.60,25.90,125.00,125.00,0.00,0.00,0.000
734.68,25.90,125.00,125.00,0.00,0.00,0.000
734.55,26.00,125.00,125.00,0.00,0.00,0.000
734.48,26.00,125.00,125.00,0.00,0.00,0.000
734.62,26.10,125.00,125.00,0.00,0.00,0.000
734.54,26.10,125.00,125.00,0.00,0.00,0.000
734.47,26.10,125.00,125.00,0.00,0.00,0.000
734.47,26.20,125.00,125.00,0.00,0.00,0.000
734.47,26.20,125.00,125.00,0.00,0.00,0.000
734.44,26.20,125.00,125.00,0.00,0.00,0.000
734.38,26.20,125.00,125.00,0.00,0.00,0.000
734.35,26.20,125.00,125.00,0.00,0.00,0.000
734.34,26.20,125.00,125.00,0.00,0.00,0.000
734.31,26.20,125.00,125.00,0.00,0.00,0.000
734.22,26.20,125.00,125.00,0.00,0.00,0.000
734.18,26.30,125.00,125.00,0.00,0.00,0.000
734.16,26.30,125.00,125.00,0.00,0.00,0.000
734.18,26.30,125.00,125.00,0.00,0.00,0.000
734.06,26.30,125.00,125.00,0.00,0.00,0.000
734.12,26.40,125.00,125.00,0.00,0.00,0.000
734.07,26.40,125.00,125.00,0.00,0.00,0.000
734.04,26.40,125.00,125.00,0.00,0.00,0.000
734.01,26.30,125.00,125.00,0.00,0.00,0.000
733.93,26.30,125.00,125.00,0.00,0.00,0.000
733.94,26.20,125.00,125.00,0.00,0.00,0.000
733.83,26.20,125.00,125.00,0.00,0.00,0.000
734.03,26.20,125.00,125.00,0.00,0.00,0.000
734.07,26.10,125.00,125.00,0.00,0.00,0.000
733.76,26.10,125.00,125.00,0.00,0.00,0.000
733.55,26.10,125.00,125.00,0.00,0.00,0.000
733.57,26.00,125.00,125.00,0.00,0.00,0.000
733.61,25.90,125.00,125.00,0.00,0.00,0.000
733.48,25.90,125.00,125.00,0.00,0.00,0.000
733.46,25.90,125.00,125.00,0.00,0.00,0.000
733.47,25.80,125.00,125.00,0.00,0.00,0.000
733.51,25.70,125.00,125.00,0.00,0.00,0.000
733.55,25.60,125.00,125.00,0.00,0.00,0.000
733.46,25.60,125.00,125.00,0.00,0.00,0.000
733.53,25.50,125.00,125.00,0.00,0.00,0.000
733.43,25.50,125.00,125.00,0.00,0.00,0.000
733.54,25.50,125.00,125.00,0.00,0.00,0.000
733.61,25.50,125.00,125.00,0.00,0.00,0.000
733.63,25.50,125.00,125.00,0.00,0.00,0.000
733.75,25.50,125.00,125.00,0.00,0.00,0.000
733.81,25.50,125.00,125.00,0.00,0.00,0.000
733.84,25.60,-62.50,125.00,0.00,0.00,0.000
733.89,25.60,125.00,125.00,0.00,0.00,0.000
733.82,25.70,125.00,125.00,0.00,0.00,0.000
733.82,25.80,125.00,125.00,0.00,0.00,0.000
733.81,25.80,125.00,125.00,0.00,0.00,0.000
733.81,25.80,125.00,125.00,0.00,0.00,0.000
733.86,25.90,125.00,125.00,0.00,0.00,0.000
733.88,26.00,125.00,125.00,0.00,0.00,0.000
733.83,26.00,125.00,125.00,0.00,0.00,0.000
733.79,26.10,125.00,125.00,0.00,0.00,0.000
733.79,26.10,125.00,125.00,0.00,0.00,0.000
733.81,26.20,125.00,125.00,0.00,0.00,0.000
733.73,26.20,125.00,125.00,0.00,0.00,0.000
733.75,26.20,125.00,125.00,0.00,0.00,0.000
733.72,26.20,125.00,125.00,0.00,0.00,0.000
733.71,26.30,125.00,125.00,0.00,0.00,0.000
733.79,26.30,125.00,125.00,0.00,0.00,0.000
733.69,26.40,125.00,125.00,0.00,0.00,0.000
733.70,26.50,125.00,125.00,0.00,0.00,0.000
733.66,26.60,125.00,125.00,0.00,0.00,0.000
733.54,26.70,125.00,125.00,0.00,0.00,0.000
733.58,26.70,125.00,125.00,0.00,0.00,0.000
733.63,26.80,125.00,125.00,0.00,0.00,0.000
733.56,26.90,125.00,125.00,0.00,0.00,0.000
733.55,27.00,125.00,125.00,0.00,0.00,0.000
733.49,27.00,125.00,125.00,0.00,0.00,0.000
728.10,27.00,125.00,125.00,0.00,0.00,0.000
728.74,27.10,125.00,125.00,0.00,0.00,0.000
728.97,27.10,125.00,125.00,0.00,0.00,0.000
728.99,27.10,125.00,125.00,0.00,0.00,0.000
729.08,27.20,125.00,125.00,0.00,0.00,0.000
729.25,27.20,125.00,125.00,0.00,0.00,0.000
729.27,27.20,125.00,125.00,0.00,0.00,0.000
729.31,27.10,125.00,125.00,0.00,0.00,0.000
729.73,27.00,125.00,125.00,0.00,0.00,0.000
729.66,27.10,125.00,125.00,0.00,0.00,0.000
729.60,27.10,125.00,125.00,0.00,0.00,0.000
729.75,27.10,125.00,125.00,0.00,0.00,0.000
729.78,27.00,125.00,125.00,0.00,0.00,0.000
