Weight,Temp_Bottom,Temp_Middle,Temp_Top,Current,Voltage,Energy_Q
713.13,125.00,64.20,45.90,0.00,0.00,0.000
713.00,125.00,64.40,45.90,0.00,0.00,0.000
712.99,125.00,64.60,46.00,0.00,0.00,0.000
712.93,125.00,65.10,46.00,0.00,0.00,0.000
712.94,125.00,65.40,46.00,0.00,0.00,0.000
712.93,125.00,65.60,46.10,0.00,0.00,0.000
712.85,125.00,66.20,46.20,0.00,0.00,0.000
712.83,125.00,66.50,46.20,0.00,0.00,0.000
712.79,125.00,66.70,46.30,0.00,0.00,0.000
712.84,125.00,67.30,46.40,0.00,0.00,0.000
712.79,125.00,67.60,46.50,0.00,0.00,0.000
712.67,125.00,68.00,46.70,0.00,0.00,0.000
712.76,125.00,68.50,46.80,0.00,0.00,0.000
712.68,125.00,68.80,46.80,0.00,0.00,0.000
712.62,125.00,69.10,47.00,0.00,0.00,0.000
712.52,125.00,69.70,47.10,0.00,0.00,0.000
712.53,125.00,70.00,47.30,0.00,0.00,0.000
712.54,125.00,70.30,47.40,0.00,0.00,0.000
712.50,125.00,70.80,47.50,0.00,0.00,0.000
712.52,125.00,71.00,47.60,0.00,0.00,0.000
712.42,125.00,71.30,47.70,0.00,0.00,0.000
712.31,125.00,71.70,47.90,0.00,0.00,0.000
712.39,125.00,72.00,48.10,0.00,0.00,0.000
712.32,125.00,72.20,48.10,0.00,0.00,0.000
712.37,125.00,72.70,48.20,0.00,0.00,0.000
712.24,125.00,72.90,48.40,0.00,0.00,0.000
712.33,125.00,73.10,48.60,0.00,0.00,0.000
712.33,125.00,73.40,48.70,0.00,0.00,0.000
712.21,125.00,73.40,48.80,0.00,0.00,0.000
712.18,125.00,73.40,48.90,0.00,0.00,0.000
712.25,125.00,73.20,48.90,0.00,0.00,0.000
712.18,125.00,72.90,49.00,0.00,0.00,0.000
712.12,125.00,72.60,49.00,0.00,0.00,0.000
712.18,125.00,71.80,49.00,0.00,0.00,0.000
712.18,125.00,71.30,48.90,0.00,0.00,0.000
712.09,125.00,70.80,48.90,0.00,0.00,0.000
712.20,125.00,69.60,48.70,0.00,0.00,0.000
712.22,125.00,69.00,48.60,0.00,0.00,0.000
712.11,125.00,68.40,48.50,0.00,0.00,0.000
712.10,125.00,67.30,48.40,0.00,0.00,0.000
712.06,125.00,66.70,48.20,0.00,0.00,0.000
712.05,125.00,66.20,47.90,0.00,0.00,0.000
711.94,125.00,65.40,47.80,0.00,0.00,0.000
713.42,125.00,65.00,47.60,0.00,0.00,0.000
711.99,125.00,64.70,47.50,0.00,0.00,0.000
711.96,125.00,64.20,47.40,0.00,0.00,0.000
711.92,125.00,64.00,47.10,0.00,0.00,0.000
711.99,125.00,63.90,47.00,0.00,0.00,0.000
711.96,125.00,63.60,46.90,0.00,0.00,0.000
711.92,125.00,63.60,46.80,0.00,0.00,0.000
711.90,125.00,63.60,46.70,0.00,0.00,0.000
711.81,125.00,63.80,46.60,0.00,0.00,0.000
711.81,125.00,63.90,46.60,0.00,0.00,0.000
711.79,125.00,64.10,46.50,0.00,0.00,0.000
711.79,125.00,64.40,46.50,0.00,0.00,0.000
711.42,125.00,64.60,46.60,0.00,0.00,0.000
711.54,125.00,64.90,46.60,0.00,0.00,0.000
711.49,125.00,65.30,46.60,0.00,0.00,0.000
711.45,125.00,65.60,46.70,0.00,0.00,0.000
711.37,125.00,65.80,46.70,0.00,0.00,0.000
711.45,125.00,66.40,46.80,0.00,0.00,0.000
711.41,125.00,66.70,46.90,0.00,0.00,0.000
711.38,125.00,66.90,47.00,0.00,0.00,0.000
711.36,125.00,67.50,47.00,0.00,0.00,0.000
711.26,125.00,67.80,47.10,0.00,0.00,0.000
711.37,125.00,68.10,47.30,0.00,0.00,0.000
711.29,125.00,68.60,47.40,0.00,0.00,0.000
711.34,125.00,68.90,47.50,0.00,0.00,0.000
711.30,125.00,69.20,47.60,0.00,0.00,0.000
711.28,125.00,69.80,47.70,0.00,0.00,0.000
711.26,125.00,70.10,47.90,0.00,0.00,0.000
711.18,125.00,70.30,48.00,0.00,0.00,0.000
711.11,125.00,70.90,48.10,0.00,0.00,0.000
711.22,125.00,71.10,48.20,0.00,0.00,0.000
711.15,125.00,71.40,48.30,0.00,0.00,0.000
711.05,125.00,71.90,48.50,0.00,0.00,0.000
711.04,125.00,72.10,48.60,0.00,0.00,0.000
711.14,125.00,72.40,48.80,0.00,0.00,0.000
711.08,125.00,72.80,48.80,0.00,0.00,0.000
711.13,125.00,73.00,48.90,0.00,0.00,0.000
711.08,125.00,73.10,49.10,0.00,0.00,0.000
710.99,125.00,73.20,49.20,0.00,0.00,0.000
711.06,125.00,73.10,49.30,0.00,0.00,0.000
711.03,125.00,73.00,49.30,0.00,0.00,0.000
710.93,125.00,72.60,49.30,0.00,0.00,0.000
710.98,125.00,72.30,49.40,0.00,0.00,0.000
710.97,125.00,71.90,49.30,0.00,0.00,0.000
710.92,125.00,71.20,49.30,0.00,0.00,0.000
710.83,125.00,70.70,49.20,0.00,0.00,0.000
710.75,125.00,70.20,49.10,0.00,0.00,0.000
710.75,125.00,69.10,48.90,0.00,0.00,0.000
710.74,125.00,68.50,48.70,0.00,0.00,0.000
710.73,125.00,68.00,48.60,0.00,0.00,0.000
710.69,125.00,66.90,48.40,0.00,0.00,0.000
710.63,125.00,66.40,48.20,0.00,0.00,0.000
710.55,125.00,66.00,47.90,0.00,0.00,0.000
710.55,125.00,65.10,47.70,0.00,0.00,0.000
710.58,125.00,64.80,47.60,0.00,0.00,0.000
710.51,125.00,64.50,47.50,0.00,0.00,0.000
710.46,125.00,64.00,47.30,0.00,0.00,0.000
710.45,125.00,63.80,47.10,0.00,0.00,0.000
710.37,125.00,63.60,47.00,0.00,0.00,0.000
710.50,125.00,63.40,46.90,0.00,0.00,0.000
710.50,125.00,63.40,46.80,0.00,0.00,0.000
710.49,125.00,63.40,46.80,0.00,0.00,0.000
710.39,125.00,63.60,46.70,0.00,0.00,0.000
710.30,125.00,63.70,46.70,0.00,0.00,0.000
710.27,125.00,63.90,46.70,0.00,0.00,0.000
710.27,125.00,64.20,46.70,0.00,0.00,0.000
710.30,125.00,64.40,46.70,0.00,0.00,0.000
710.33,125.00,64.60,46.80,0.00,0.00,0.000
710.25,125.00,65.10,46.80,0.00,0.00,0.000
710.20,125.00,65.30,46.90,0.00,0.00,0.000
710.16,125.00,65.50,47.00,0.00,0.00,0.000
710.18,125.00,66.10,47.10,0.00,0.00,0.000
710.07,125.00,66.30,47.20,0.00,0.00,0.000
710.05,125.00,66.60,47.20,0.00,0.00,0.000
710.07,125.00,67.20,47.40,0.00,0.00,0.000
709.94,125.00,67.50,47.40,0.00,0.00,0.000
710.05,125.00,67.80,47.60,0.00,0.00,0.000
710.05,125.00,68.30,47.70,0.00,0.00,0.000
710.05,125.00,68.60,47.80,0.00,0.00,0.000
709.93,125.00,68.80,47.90,0.00,0.00,0.000
709.93,125.00,69.40,48.00,0.00,0.00,0.000
709.90,125.00,69.60,48.10,0.00,0.00,0.000
710.00,125.00,69.90,48.30,0.00,0.00,0.000
709.85,125.00,70.40,48.40,0.00,0.00,0.000
709.78,125.00,70.60,48.50,0.00,0.00,0.000
709.76,125.00,70.80,48.60,0.00,0.00,0.000
709.84,125.00,71.30,48.80,0.00,0.00,0.000
709.82,125.00,71.50,48.90,0.00,0.00,0.000
709.70,125.00,71.80,49.00,0.00,0.00,0.000
709.78,125.00,72.00,49.10,0.00,0.00,0.000
709.81,125.00,72.10,49.20,0.00,0.00,0.000
709.71,125.00,72.10,49.40,0.00,0.00,0.000
709.70,125.00,72.00,49.40,0.00,0.00,0.000
709.68,125.00,71.80,49.40,0.00,0.00,0.000
709.73,125.00,71.60,49.40,0.00,0.00,0.000
709.67,125.00,71.00,49.40,0.00,0.00,0.000
709.55,125.00,70.70,49.30,0.00,0.00,0.000
709.50,125.00,70.20,49.20,0.00,0.00,0.000
709.50,125.00,69.30,49.10,0.00,0.00,0.000
709.62,125.00,68.80,49.00,0.00,0.00,0.000
709.58,125.00,68.20,48.90,0.00,0.00,0.000
709.42,125.00,67.20,48.60,0.00,0.00,0.000
