Weight,Temp_Bottom,Temp_Middle,Temp_Top,Current,Voltage,Energy_Q
728.26,27.10,63.70,125.00,0.00,0.00,0.000
728.26,27.10,64.10,125.00,0.00,0.00,0.000
728.28,27.10,64.40,125.00,0.00,0.00,0.000
728.16,27.10,64.70,125.00,0.00,0.00,0.000
728.20,27.10,65.50,125.00,0.00,0.00,0.000
728.18,27.10,65.70,125.00,0.00,0.00,0.000
728.09,27.10,66.30,125.00,0.00,0.00,0.000
728.10,27.10,66.50,125.00,0.00,0.00,0.000
727.84,27.20,66.80,125.00,0.00,0.00,0.000
727.86,27.20,67.30,125.00,0.00,0.00,0.000
727.89,27.20,67.60,125.00,0.00,0.00,0.000
728.03,27.20,67.90,125.00,0.00,0.00,0.000
727.93,27.20,68.40,125.00,0.00,0.00,0.000
727.93,27.20,68.60,125.00,0.00,0.00,0.000
727.86,27.20,68.90,125.00,0.00,0.00,0.000
727.86,27.30,69.40,125.00,0.00,0.00,0.000
727.79,27.30,69.60,125.00,0.00,0.00,0.000
727.79,27.30,69.80,125.00,0.00,0.00,0.000
727.82,27.40,70.20,125.00,0.00,0.00,0.000
727.74,27.40,70.40,125.00,0.00,0.00,0.000
727.69,27.30,70.60,125.00,0.00,0.00,0.000
727.68,27.20,70.70,125.00,0.00,0.00,0.000
727.64,27.30,70.80,125.00,0.00,0.00,0.000
727.70,27.30,70.70,125.00,0.00,0.00,0.000
727.68,27.20,70.60,125.00,0.00,0.00,0.000
727.61,27.20,70.40,125.00,0.00,0.00,0.000
727.63,27.20,70.20,125.00,0.00,0.00,0.000
727.52,27.10,69.70,125.00,0.00,0.00,0.000
727.53,27.00,69.30,125.00,0.00,0.00,0.000
727.40,27.00,68.90,125.00,0.00,0.00,0.000
727.51,26.90,68.10,125.00,0.00,0.00,0.000
727.45,26.80,67.60,125.00,0.00,0.00,0.000
727.47,26.80,67.10,125.00,0.00,0.00,0.000
727.35,26.80,66.20,125.00,0.00,0.00,0.000
727.38,26.70,65.70,125.00,0.00,0.00,0.000
727.34,26.70,65.20,125.00,0.00,0.00,0.000
727.38,26.70,64.40,125.00,0.00,0.00,0.000
727.41,26.70,64.10,125.00,0.00,0.00,0.000
727.25,26.70,63.80,125.00,0.00,0.00,0.000
727.32,26.80,63.00,125.00,0.00,0.00,0.000
727.28,26.90,62.80,125.00,0.00,0.00,0.000
727.26,26.90,62.60,125.00,0.00,0.00,0.000
727.25,26.90,62.50,125.00,0.00,0.00,0.000
727.27,27.00,62.40,125.00,0.00,0.00,0.000
727.23,27.00,62.40,125.00,0.00,0.00,0.000
727.27,27.00,62.50,125.00,0.00,0.00,0.000
727.18,27.10,62.60,125.00,0.00,0.00,0.000
727.17,27.20,62.70,125.00,0.00,0.00,0.000
727.17,27.20,63.00,125.00,0.00,0.00,0.000
727.15,27.20,63.10,125.00,0.00,0.00,0.000
727.14,27.30,63.30,125.00,0.00,0.00,0.000
727.05,27.30,63.70,125.00,0.00,0.00,0.000
727.07,27.40,64.00,125.00,0.00,0.00,0.000
727.12,27.40,64.20,125.00,0.00,0.00,0.000
727.00,27.40,64.90,125.00,0.00,0.00,0.000
726.88,27.40,65.30,125.00,0.00,0.00,0.000
726.91,27.50,65.80,125.00,0.00,0.00,0.000
726.85,27.50,66.10,125.00,0.00,0.00,0.000
726.84,27.50,66.40,125.00,0.00,0.00,0.000
726.78,27.60,66.90,125.00,0.00,0.00,0.000
726.85,27.60,67.20,125.00,0.00,0.00,0.000
726.75,27.70,67.50,125.00,0.00,0.00,0.000
726.70,27.70,68.00,125.00,0.00,0.00,0.000
726.69,27.70,68.30,125.00,0.00,0.00,0.000
726.62,27.70,68.50,125.00,0.00,0.00,0.000
726.56,27.80,69.10,125.00,0.00,0.00,0.000
726.58,27.80,69.40,125.00,0.00,0.00,0.000
726.57,27.90,69.60,125.00,0.00,0.00,0.000
726.58,27.90,70.10,125.00,0.00,0.00,0.000
726.44,27.90,70.30,125.00,0.00,0.00,0.000
726.40,27.90,70.50,125.00,0.00,0.00,0.000
726.47,27.90,70.80,125.00,0.00,0.00,0.000
726.39,27.80,70.90,62.50,0.00,0.00,0.000
726.41,27.80,70.90,125.00,0.00,0.00,0.000
726.44,27.70,70.90,125.00,0.00,0.00,0.000
726.38,27.70,70.70,125.00,0.00,0.00,0.000
726.35,27.50,70.50,62.50,0.00,0.00,0.000
726.36,27.50,70.10,125.00,0.00,0.00,0.000
726.34,27.30,69.90,125.00,0.00,0.00,0.000
726.32,27.30,69.50,125.00,0.00,0.00,0.000
726.31,27.20,68.70,62.50,0.00,0.00,0.000
726.32,27.00,68.30,125.00,0.00,0.00,0.000
726.24,26.90,67.80,125.00,0.00,0.00,0.000
726.16,26.90,66.90,125.00,0.00,0.00,0.000
726.27,26.80,66.30,125.00,0.00,0.00,0.000
726.05,26.80,65.90,125.00,0.00,0.00,0.000
725.96,26.70,64.90,125.00,0.00,0.00,0.000
726.02,26.70,64.40,125.00,0.00,0.00,0.000
726.02,26.60,64.00,125.00,0.00,0.00,0.000
726.04,26.70,31.80,125.00,0.00,0.00,0.000
725.91,26.70,63.00,125.00,0.00,0.00,0.000
725.95,26.70,62.70,125.00,0.00,0.00,0.000
725.83,26.80,62.20,125.00,0.00,0.00,0.000
725.87,26.80,62.00,125.00,0.00,0.00,0.000
725.85,26.80,61.90,125.00,0.00,0.00,0.000
725.82,26.90,61.90,125.00,0.00,0.00,0.000
725.84,27.00,61.90,125.00,0.00,0.00,0.000
725.91,27.00,61.90,125.00,0.00,0.00,0.000
725.78,27.00,62.10,125.00,0.00,0.00,0.000
725.76,27.10,62.30,125.00,0.00,0.00,0.000
725.71,27.10,62.50,125.00,0.00,0.00,0.000
725.68,27.20,62.70,125.00,0.00,0.00,0.000
725.66,27.10,63.10,125.00,0.00,0.00,0.000
725.65,27.20,63.30,125.00,0.00,0.00,0.000
725.68,27.20,63.50,125.00,0.00,0.00,0.000
725.63,27.10,64.30,125.00,0.00,0.00,0.000
725.58,27.10,64.60,125.00,0.00,0.00,0.000
725.44,27.20,65.40,125.00,0.00,0.00,0.000
725.38,27.10,65.70,125.00,0.00,0.00,0.000
725.38,27.20,66.30,125.00,0.00,0.00,0.000
725.40,27.20,66.60,125.00,0.00,0.00,0.000
725.42,27.20,66.80,125.00,0.00,0.00,0.000
725.45,27.20,67.40,125.00,0.00,0.00,0.000
725.40,27.20,67.70,125.00,0.00,0.00,0.000
725.37,27.20,68.00,125.00,0.00,0.00,0.000
725.31,27.20,68.50,125.00,0.00,0.00,0.000
725.35,27.20,68.80,125.00,0.00,0.00,0.000
725.25,27.20,69.00,125.00,0.00,0.00,0.000
725.24,27.10,69.50,125.00,0.00,0.00,0.000
725.26,27.10,69.80,125.00,0.00,0.00,0.000
725.21,27.10,70.00,125.00,0.00,0.00,0.000
725.30,27.10,70.40,62.50,0.00,0.00,0.000
725.21,27.10,70.60,125.00,0.00,0.00,0.000
725.20,27.10,70.70,125.00,0.00,0.00,0.000
725.17,27.00,70.80,125.00,0.00,0.00,0.000
725.17,27.00,70.70,62.50,0.00,0.00,0.000
725.04,27.00,70.70,125.00,0.00,0.00,0.000
725.12,27.00,70.40,125.00,0.00,0.00,0.000
725.09,26.80,70.20,125.00,0.00,0.00,0.000
725.15,26.80,70.00,62.50,0.00,0.00,0.000
725.07,26.70,69.30,125.00,0.00,0.00,0.000
725.09,26.60,68.90,125.00,0.00,0.00,0.000
724.98,26.60,68.50,125.00,0.00,0.00,0.000
724.97,26.50,67.60,62.50,0.00,0.00,0.000
724.94,26.50,67.20,125.00,0.00,0.00,0.000
724.93,26.50,66.70,125.00,0.00,0.00,0.000
724.93,26.50,65.90,125.00,0.00,0.00,0.000
724.85,26.50,65.50,125.00,0.00,0.00,0.000
724.85,26.40,65.10,125.00,0.00,0.00,0.000
724.81,26.40,64.00,125.00,0.00,0.00,0.000
724.82,26.50,63.70,125.00,0.00,0.00,0.000
724.72,26.50,63.00,125.00,0.00,0.00,0.000
724.73,26.50,62.80,125.00,0.00,0.00,0.000
724.75,26.60,62.60,125.00,0.00,0.00,0.000
724.80,26.60,62.40,125.00,0.00,0.00,0.000
724.73,26.60,62.30,125.00,0.00,0.00,0.000
724.71,26.70,62.30,125.00,0.00,0.00,0.000
724.66,26.70,62.30,125.00,0.00,0.00,0.000
724.68,26.70,62.30,125.00,0.00,0.00,0.000
724.59,26.70,62.40,125.00,0.00,0.00,0.000
724.59,26.80,62.70,125.00,0.00,0.00,0.000
724.56,26.80,62.80,125.00,0.00,0.00,0.000
724.69,26.90,62.90,125.00,0.00,0.00,0.000
724.50,26.90,63.20,125.00,0.00,0.00,0.000
724.50,26.90,63.40,125.00,0.00,0.00,0.000
724.41,26.90,63.70,125.00,0.00,0.00,0.000
724.43,27.00,64.30,125.00,0.00,0.00,0.000
724.45,27.00,64.50,125.00,0.00,0.00,0.000
724.41,27.00,65.00,125.00,0.00,0.00,0.000
724.39,27.00,65.30,125.00,0.00,0.00,0.000
724.32,27.20,65.50,125.00,0.00,0.00,0.000
724.39,27.20,66.00,125.00,0.00,0.00,0.000
724.23,27.30,66.30,125.00,0.00,0.00,0.000
724.25,27.40,66.50,125.00,0.00,0.00,0.000
724.26,27.40,67.00,125.00,0.00,0.00,0.000
724.28,27.50,67.30,125.00,0.00,0.00,0.000
724.22,27.60,67.60,125.00,0.00,0.00,0.000
724.17,27.60,68.00,125.00,0.00,0.00,0.000
724.16,27.60,68.30,125.00,0.00,0.00,0.000
724.16,27.70,68.50,125.00,0.00,0.00,0.000
724.24,27.70,69.00,125.00,0.00,0.00,0.000
724.14,27.70,69.20,125.00,0.00,0.00,0.000
724.10,27.70,69.40,125.00,0.00,0.00,0.000
724.11,27.70,69.80,125.00,0.00,0.00,0.000
724.06,27.70,69.90,125.00,0.00,0.00,0.000
724.02,27.60,70.10,125.00,0.00,0.00,0.000
723.95,27.60,70.20,125.00,0.00,0.00,0.000
724.03,27.60,70.20,125.00,0.00,0.00,0.000
723.93,27.50,70.20,125.00,0.00,0.00,0.000
723.91,27.40,70.10,125.00,0.00,0.00,0.000
723.92,27.20,69.90,125.00,0.00,0.00,0.000
723.96,27.10,69.70,125.00,0.00,0.00,0.000
723.90,27.10,69.20,125.00,0.00,0.00,0.000
723.84,26.90,68.90,125.00,0.00,0.00,0.000
723.75,26.90,68.60,125.00,0.00,0.00,0.000
723.83,26.70,67.80,125.00,0.00,0.00,0.000
723.79,26.70,67.40,125.00,0.00,0.00,0.000
723.81,26.60,67.00,125.00,0.00,0.00,0.000
723.76,26.50,66.20,125.00,0.00,0.00,0.000
723.80,26.50,65.80,125.00,0.00,0.00,0.000
723.77,26.40,65.30,125.00,0.00,0.00,0.000
723.71,26.30,64.20,125.00,0.00,0.00,0.000
723.68,26.30,63.90,125.00,0.00,0.00,0.000
723.74,26.20,31.80,125.00,0.00,0.00,0.000
723.71,26.20,63.10,125.00,0.00,0.00,0.000
723.65,26.30,62.90,125.00,0.00,0.00,0.000
723.67,26.30,62.70,125.00,0.00,0.00,0.000
723.64,26.30,62.50,125.00,0.00,0.00,0.000
723.55,26.40,62.40,125.00,0.00,0.00,0.000
723.56,26.40,62.30,125.00,0.00,0.00,0.000
723.56,26.50,62.30,125.00,0.00,0.00,0.000
723.60,26.50,62.30,125.00,0.00,0.00,0.000
723.50,26.60,62.40,125.00,0.00,0.00,0.000
723.55,26.60,62.50,125.00,0.00,0.00,0.000
723.38,26.70,62.70,125.00,0.00,0.00,0.000
723.29,26.80,62.80,125.00,0.00,0.00,0.000
723.23,26.90,63.00,125.00,0.00,0.00,0.000
723.25,26.90,63.40,125.00,0.00,0.00,0.000
723.29,27.00,63.60,125.00,0.00,0.00,0.000
723.31,27.10,63.80,125.00,0.00,0.00,0.000
723.24,27.10,64.20,125.00,0.00,0.00,0.000
723.15,27.20,64.50,125.00,0.00,0.00,0.000
723.19,27.20,64.70,125.00,0.00,0.00,0.000
723.18,27.30,65.20,125.00,0.00,0.00,0.000
723.15,27.30,65.40,125.00,0.00,0.00,0.000
723.09,27.40,65.70,125.00,0.00,0.00,0.000
722.99,27.30,66.20,125.00,0.00,0.00,0.000
723.00,27.40,66.50,125.00,0.00,0.00,0.000
723.05,27.40,66.80,125.00,0.00,0.00,0.000
723.01,27.50,67.30,125.00,0.00,0.00,0.000
723.03,27.50,67.50,125.00,0.00,0.00,0.000
723.07,27.50,67.80,125.00,0.00,0.00,0.000
722.95,27.50,68.30,125.00,0.00,0.00,0.000
722.93,27.50,68.60,125.00,0.00,0.00,0.000
722.82,27.60,68.80,125.00,0.00,0.00,0.000
722.96,27.60,69.30,125.00,0.00,0.00,0.000
722.86,27.70,69.50,125.00,0.00,0.00,0.000
722.83,27.70,69.70,125.00,0.00,0.00,0.000
722.83,27.80,70.10,125.00,0.00,0.00,0.000
722.80,27.80,70.20,125.00,0.00,0.00,0.000
722.76,27.80,70.30,125.00,0.00,0.00,0.000
722.86,27.70,70.40,125.00,0.00,0.00,0.000
722.79,27.70,70.40,125.00,0.00,0.00,0.000
722.80,27.60,70.30,125.00,0.00,0.00,0.000
722.70,27.50,70.10,125.00,0.00,0.00,0.000
722.78,27.40,70.00,125.00,0.00,0.00,0.000
722.71,27.30,69.70,125.00,0.00,0.00,0.000
722.73,27.30,69.20,125.00,0.00,0.00,0.000
722.60,27.20,68.90,125.00,0.00,0.00,0.000
722.60,27.00,68.50,125.00,0.00,0.00,0.000
722.65,26.90,67.70,125.00,0.00,0.00,0.000
722.64,26.80,67.40,125.00,0.00,0.00,0.000
722.63,26.70,66.90,125.00,0.00,0.00,0.000
722.62,26.70,66.00,125.00,0.00,0.00,0.000
722.56,26.60,65.60,125.00,0.00,0.00,0.000
722.62,26.60,65.20,125.00,0.00,0.00,0.000
722.59,26.60,64.50,125.00,0.00,0.00,0.000
722.55,26.60,64.10,125.00,0.00,0.00,0.000
722.54,26.60,63.80,125.00,0.00,0.00,0.000
722.56,26.60,63.00,125.00,0.00,0.00,0.000
722.44,26.70,62.80,125.00,0.00,0.00,0.000
722.49,26.60,62.60,125.00,0.00,0.00,0.000
722.55,26.70,62.40,125.00,0.00,0.00,0.000
722.51,26.70,62.40,125.00,0.00,0.00,0.000
722.36,26.70,62.30,125.00,0.00,0.00,0.000
722.58,26.80,62.30,125.00,0.00,0.00,0.000
722.47,26.80,62.40,125.00,0.00,0.00,0.000
722.53,26.80,62.50,125.00,0.00,0.00,0.000
722.37,26.80,62.60,125.00,0.00,0.00,0.000
722.32,26.90,62.80,125.00,0.00,0.00,0.000
722.42,27.00,63.00,125.00,0.00,0.00,0.000
722.40,27.00,63.10,125.00,0.00,0.00,0.000
722.33,27.00,63.50,125.00,0.00,0.00,0.000
722.39,27.10,63.70,125.00,0.00,0.00,0.000
722.31,27.10,63.90,125.00,0.00,0.00,0.000
722.29,27.10,64.30,125.00,0.00,0.00,0.000
722.24,27.20,64.60,125.00,0.00,0.00,0.000
722.19,27.20,64.80,125.00,0.00,0.00,0.000
722.23,27.20,65.30,125.00,0.00,0.00,0.000
722.13,27.30,65.60,125.00,0.00,0.00,0.000
722.08,27.30,65.80,125.00,0.00,0.00,0.000
722.03,27.30,66.30,125.00,0.00,0.00,0.000
721.92,27.40,66.60,125.00,0.00,0.00,0.000
722.00,27.40,66.90,125.00,0.00,0.00,0.000
722.01,27.40,67.40,125.00,0.00,0.00,0.000
721.89,27.40,67.60,125.00,0.00,0.00,0.000
721.93,27.40,67.80,125.00,0.00,0.00,0.000
721.90,27.40,68.40,125.00,0.00,0.00,0.000
721.80,27.40,68.60,125.00,0.00,0.00,0.000
721.82,27.50,68.90,125.00,0.00,0.00,0.000
721.85,27.50,69.30,125.00,0.00,0.00,0.000
721.87,27.50,69.50,125.00,0.00,0.00,0.000
721.76,27.50,69.70,125.00,0.00,0.00,0.000
721.79,27.60,70.00,125.00,0.00,0.00,0.000
721.73,27.60,70.10,125.00,0.00,0.00,0.000
721.65,27.60,70.20,125.00,0.00,0.00,0.000
721.75,27.60,70.30,125.00,0.00,0.00,0.000
721.75,27.50,70.30,125.00,0.00,0.00,0.000
721.71,27.40,70.20,125.00,0.00,0.00,0.000
721.70,27.30,70.00,125.00,0.00,0.00,0.000
721.72,27.20,69.80,125.00,0.00,0.00,0.000
721.65,27.10,69.60,125.00,0.00,0.00,0.000
721.64,27.00,69.00,125.00,0.00,0.00,0.000
721.52,26.90,68.70,125.00,0.00,0.00,0.000
721.58,26.80,68.30,125.00,0.00,0.00,0.000
721.52,26.80,67.50,125.00,0.00,0.00,0.000
721.54,26.70,67.10,125.00,0.00,0.00,0.000
721.50,26.70,66.70,125.00,0.00,0.00,0.000
721.56,26.60,65.80,125.00,0.00,0.00,0.000
721.50,26.60,65.40,125.00,0.00,0.00,0.000
721.57,26.60,65.00,125.00,0.00,0.00,0.000
721.52,26.60,32.30,125.00,0.00,0.00,0.000
721.54,26.60,63.90,125.00,0.00,0.00,0.000
721.45,26.50,63.60,125.00,0.00,0.00,0.000
721.42,26.60,62.90,125.00,0.00,0.00,0.000
721.44,26.60,62.70,125.00,0.00,0.00,0.000
721.40,26.60,62.50,125.00,0.00,0.00,0.000
721.48,26.70,62.30,125.00,0.00,0.00,0.000
721.44,26.70,62.30,125.00,0.00,0.00,0.000
721.38,26.70,62.30,125.00,0.00,0.00,0.000
721.39,26.80,62.20,125.00,0.00,0.00,0.000
721.36,26.80,62.30,125.00,0.00,0.00,0.000
721.34,26.90,62.40,125.00,0.00,0.00,0.000
721.33,26.90,62.50,125.00,0.00,0.00,0.000
721.32,27.00,62.80,125.00,0.00,0.00,0.000
721.19,27.00,63.00,125.00,0.00,0.00,0.000
721.10,27.00,63.10,125.00,0.00,0.00,0.000
721.14,27.10,63.50,125.00,0.00,0.00,0.000
721.11,27.10,63.80,125.00,0.00,0.00,0.000
721.09,27.20,64.00,125.00,0.00,0.00,0.000
720.98,27.30,64.70,125.00,0.00,0.00,0.000
720.97,27.30,64.90,125.00,0.00,0.00,0.000
721.03,27.40,65.40,125.00,0.00,0.00,0.000
720.91,27.40,65.70,125.00,0.00,0.00,0.000
721.03,27.50,65.90,125.00,0.00,0.00,0.000
721.08,27.50,66.50,125.00,0.00,0.00,0.000
721.06,27.50,66.70,62.50,0.00,0.00,0.000
720.99,27.50,67.00,125.00,0.00,0.00,0.000
720.91,27.60,67.50,125.00,0.00,0.00,0.000
720.94,27.60,67.80,125.00,0.00,0.00,0.000
720.92,27.70,68.00,62.50,0.00,0.00,0.000
720.85,27.70,68.50,125.00,0.00,0.00,0.000
720.81,27.80,68.80,125.00,0.00,0.00,0.000
720.78,27.80,69.00,125.00,0.00,0.00,0.000
720.81,27.90,69.50,62.50,0.00,0.00,0.000
720.79,27.90,69.60,125.00,0.00,0.00,0.000
720.69,27.90,69.80,125.00,0.00,0.00,0.000
720.71,27.90,70.10,125.00,0.00,0.00,0.000
720.73,27.90,70.20,125.00,0.00,0.00,0.000
720.65,27.90,70.30,125.00,0.00,0.00,0.000
720.65,27.80,70.30,125.00,0.00,0.00,0.000
720.61,27.60,70.20,125.00,0.00,0.00,0.000
720.57,27.60,70.10,125.00,0.00,0.00,0.000
720.60,27.50,69.80,125.00,0.00,0.00,0.000
720.53,27.50,69.60,125.00,0.00,0.00,0.000
720.50,27.40,69.30,125.00,0.00,0.00,0.000
720.60,27.20,68.70,125.00,0.00,0.00,0.000
720.51,27.20,68.40,125.00,0.00,0.00,0.000
720.52,27.10,68.00,125.00,0.00,0.00,0.000
720.55,27.00,67.20,125.00,0.00,0.00,0.000
720.46,27.00,66.80,125.00,0.00,0.00,0.000
720.43,26.90,66.30,125.00,0.00,0.00,0.000
720.41,26.90,65.50,125.00,0.00,0.00,0.000
720.53,26.90,65.10,125.00,0.00,0.00,0.000
720.40,26.90,64.70,125.00,0.00,0.00,0.000
720.45,27.00,63.70,125.00,0.00,0.00,0.000
720.42,27.10,63.40,125.00,0.00,0.00,0.000
720.41,27.00,63.20,125.00,0.00,0.00,0.000
720.42,27.00,62.80,125.00,0.00,0.00,0.000
720.39,27.00,62.60,125.00,0.00,0.00,0.000
720.34,27.00,62.50,125.00,0.00,0.00,0.000
720.33,27.00,62.40,125.00,0.00,0.00,0.000
720.33,27.00,62.40,125.00,0.00,0.00,0.000
720.35,27.10,62.40,125.00,0.00,0.00,0.000
720.32,27.10,62.40,125.00,0.00,0.00,0.000
720.32,27.10,62.50,125.00,0.00,0.00,0.000
720.32,27.10,62.60,125.00,0.00,0.00,0.000
720.24,27.10,62.80,125.00,0.00,0.00,0.000
720.24,27.20,63.00,125.00,0.00,0.00,0.000
720.21,27.30,63.30,125.00,0.00,0.00,0.000
720.19,27.20,63.40,125.00,0.00,0.00,0.000
720.10,27.30,31.80,125.00,0.00,0.00,0.000
720.14,27.40,64.00,125.00,0.00,0.00,0.000
720.12,27.40,64.30,125.00,0.00,0.00,0.000
720.05,27.40,64.80,125.00,0.00,0.00,0.000
720.08,27.50,65.00,125.00,0.00,0.00,0.000
720.08,27.50,65.30,125.00,0.00,0.00,0.000
720.02,27.60,65.80,62.50,0.00,0.00,0.000
719.93,27.70,66.10,125.00,0.00,0.00,0.000
719.94,27.80,66.30,125.00,0.00,0.00,0.000
719.95,27.90,66.80,125.00,0.00,0.00,0.000
719.93,27.90,67.10,62.50,0.00,0.00,0.000
719.86,28.00,67.40,125.00,0.00,0.00,0.000
719.85,28.00,67.90,125.00,0.00,0.00,0.000
719.85,28.00,68.20,125.00,0.00,0.00,0.000
719.75,28.00,68.40,62.50,0.00,0.00,0.000
719.66,28.00,68.90,125.00,0.00,0.00,0.000
719.69,28.10,69.10,125.00,0.00,0.00,0.000
719.62,28.10,69.40,125.00,0.00,0.00,0.000
719.62,28.10,69.80,62.50,0.00,0.00,0.000
719.62,28.10,69.90,125.00,0.00,0.00,0.000
719.60,28.10,70.10,125.00,0.00,0.00,0.000
719.45,28.10,70.30,125.00,0.00,0.00,0.000
719.53,28.00,70.30,125.00,0.00,0.00,0.000
719.54,28.00,70.30,125.00,0.00,0.00,0.000
719.38,27.90,70.20,125.00,0.00,0.00,0.000
719.52,27.80,70.00,125.00,0.00,0.00,0.000
719.46,27.70,69.90,125.00,0.00,0.00,0.000
719.45,27.60,69.40,125.00,0.00,0.00,0.000
719.41,27.50,69.20,125.00,0.00,0.00,0.000
719.56,27.40,68.80,125.00,0.00,0.00,0.000
719.42,27.30,68.10,125.00,0.00,0.00,0.000
719.45,27.30,67.70,125.00,0.00,0.00,0.000
719.34,27.20,67.20,125.00,0.00,0.00,0.000
719.48,27.20,66.40,125.00,0.00,0.00,0.000
719.43,27.10,66.00,125.00,0.00,0.00,0.000
719.33,27.10,65.50,125.00,0.00,0.00,0.000
719.34,27.10,64.40,125.00,0.00,0.00,0.000
719.29,27.10,64.00,125.00,0.00,0.00,0.000
719.26,27.10,63.20,125.00,0.00,0.00,0.000
719.26,27.10,62.90,125.00,0.00,0.00,0.000
719.25,27.10,62.70,125.00,0.00,0.00,0.000
719.24,27.10,62.40,125.00,0.00,0.00,0.000
719.25,27.20,62.30,125.00,0.00,0.00,0.000
719.33,27.20,62.20,125.00,0.00,0.00,0.000
719.22,27.20,62.20,125.00,0.00,0.00,0.000
719.26,27.20,62.20,125.00,0.00,0.00,0.000
719.24,27.30,62.30,125.00,0.00,0.00,0.000
719.21,27.30,62.40,125.00,0.00,0.00,0.000
719.30,27.30,62.60,125.00,0.00,0.00,0.000
719.16,27.30,62.70,125.00,0.00,0.00,0.000
719.24,27.30,62.80,125.00,0.00,0.00,0.000
719.23,27.40,63.20,125.00,0.00,0.00,0.000
719.12,27.50,63.40,125.00,0.00,0.00,0.000
719.11,27.50,63.60,125.00,0.00,0.00,0.000
719.09,27.50,64.30,125.00,0.00,0.00,0.000
719.17,27.60,64.50,125.00,0.00,0.00,0.000
719.07,27.60,65.00,125.00,0.00,0.00,0.000
719.04,27.60,65.30,125.00,0.00,0.00,0.000
719.02,27.50,65.60,125.00,0.00,0.00,0.000
719.06,27.50,66.10,62.50,0.00,0.00,0.000
718.97,27.50,66.30,125.00,0.00,0.00,0.000
718.98,27.50,66.60,125.00,0.00,0.00,0.000
718.97,27.50,67.20,125.00,0.00,0.00,0.000
718.94,27.50,67.40,62.50,0.00,0.00,0.000
718.81,27.60,67.70,125.00,0.00,0.00,0.000
718.87,27.60,68.20,125.00,0.00,0.00,0.000
718.80,27.70,68.50,125.00,0.00,0.00,0.000
718.79,27.80,68.70,62.50,0.00,0.00,0.000
718.84,27.80,69.20,125.00,0.00,0.00,0.000
718.72,27.80,69.40,125.00,0.00,0.00,0.000
718.77,27.80,69.60,125.00,0.00,0.00,0.000
718.67,27.80,70.00,62.50,0.00,0.00,0.000
718.75,27.80,70.10,125.00,0.00,0.00,0.000
718.72,27.80,70.20,125.00,0.00,0.00,0.000
718.77,27.70,70.30,125.00,0.00,0.00,0.000
718.77,27.70,70.30,125.00,0.00,0.00,0.000
718.70,27.50,70.20,125.00,0.00,0.00,0.000
718.68,27.40,70.00,125.00,0.00,0.00,0.000
718.62,27.30,69.80,125.00,0.00,0.00,0.000
718.66,27.20,69.60,125.00,0.00,0.00,0.000
718.67,27.10,69.00,125.00,0.00,0.00,0.000
718.58,26.90,68.70,125.00,0.00,0.00,0.000
718.58,26.90,68.30,125.00,0.00,0.00,0.000
718.53,26.80,67.60,125.00,0.00,0.00,0.000
718.57,26.80,67.10,125.00,0.00,0.00,0.000
718.55,26.70,66.70,125.00,0.00,0.00,0.000
718.52,26.70,65.90,125.00,0.00,0.00,0.000
718.56,26.70,65.50,125.00,0.00,0.00,0.000
718.47,26.70,65.10,125.00,0.00,0.00,0.000
718.50,26.70,64.10,125.00,0.00,0.00,0.000
718.51,26.70,63.80,125.00,0.00,0.00,0.000
718.53,26.70,63.10,125.00,0.00,0.00,0.000
718.46,26.80,63.00,125.00,0.00,0.00,0.000
718.45,26.80,62.80,125.00,0.00,0.00,0.000
718.40,26.80,62.60,125.00,0.00,0.00,0.000
718.42,26.80,62.60,125.00,0.00,0.00,0.000
718.36,26.90,62.60,125.00,0.00,0.00,0.000
718.38,27.00,62.60,125.00,0.00,0.00,0.000
718.42,27.00,62.70,125.00,0.00,0.00,0.000
718.33,27.10,62.80,125.00,0.00,0.00,0.000
718.34,27.10,63.00,125.00,0.00,0.00,0.000
718.31,27.20,63.20,125.00,0.00,0.00,0.000
718.26,27.30,63.30,125.00,0.00,0.00,0.000
718.15,27.30,63.70,125.00,0.00,0.00,0.000
718.26,27.40,63.90,125.00,0.00,0.00,0.000
718.32,27.40,64.10,125.00,0.00,0.00,0.000
718.23,27.50,64.80,125.00,0.00,0.00,0.000
718.14,27.50,65.00,125.00,0.00,0.00,0.000
718.15,27.60,65.50,125.00,0.00,0.00,0.000
718.13,27.60,65.80,125.00,0.00,0.00,0.000
718.16,27.60,66.00,125.00,0.00,0.00,0.000
718.12,27.60,66.60,125.00,0.00,0.00,0.000
718.10,27.60,66.80,125.00,0.00,0.00,0.000
718.05,27.70,67.10,125.00,0.00,0.00,0.000
718.10,27.70,67.60,125.00,0.00,0.00,0.000
718.07,27.70,67.90,125.00,0.00,0.00,0.000
717.98,27.70,68.20,125.00,0.00,0.00,0.000
717.98,27.70,68.60,125.00,0.00,0.00,0.000
718.03,27.80,68.90,125.00,0.00,0.00,0.000
717.90,27.80,69.10,125.00,0.00,0.00,0.000
717.96,27.70,69.60,125.00,0.00,0.00,0.000
717.92,27.80,69.80,125.00,0.00,0.00,0.000
717.91,27.70,69.90,125.00,0.00,0.00,0.000
717.85,27.70,70.20,125.00,0.00,0.00,0.000
717.86,27.60,70.30,125.00,0.00,0.00,0.000
717.87,27.60,70.40,125.00,0.00,0.00,0.000
717.87,27.50,70.30,125.00,0.00,0.00,0.000
